,CustomerId,CreditScore,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited
1751,15632256,541,7,127504.57,1,0,0,0
1752,15724466,744,2,84113.41,1,1,0,0
1753,15777639,595,10,101126.66,2,0,0,0
1754,15802501,724,5,103564.83,2,1,0,0
1755,15778410,533,7,0.0,1,0,1,1
1756,15670702,618,2,168178.21,2,0,1,0
1757,15704763,523,1,143903.11,1,1,1,1
1758,15645544,642,5,129753.69,1,1,0,0
1759,15757646,584,9,0.0,2,1,0,0
1760,15701121,521,5,110641.18,1,0,1,1
1761,15796313,662,4,166909.2,2,1,0,1
1762,15815660,758,1,154139.45,1,1,1,0
1763,15602844,717,7,97459.06,1,0,0,0
1764,15636238,611,1,0.0,2,1,1,0
1765,15770101,766,6,112088.04,2,1,1,0
1766,15645543,636,3,0.0,2,1,1,0
1767,15596397,814,7,0.0,2,1,1,0
1768,15770525,760,1,141038.57,2,0,0,0
1769,15684267,607,2,84468.67,2,1,1,0
1770,15689980,725,4,118520.26,1,0,0,1
1771,15633260,600,1,142663.46,1,0,1,0
1772,15756471,656,4,118627.16,2,1,1,0
1773,15721303,640,1,137523.02,1,0,0,0
1774,15802256,439,7,110976.23,2,1,0,0
1775,15725664,549,8,107283.4,1,0,0,0
1776,15674851,622,5,0.0,2,0,0,0
1777,15701946,715,4,124314.45,1,0,0,0
1778,15748947,657,5,95858.37,1,1,1,0
1779,15673342,703,2,0.0,2,1,0,0
1780,15601008,802,8,0.0,2,1,0,0
1781,15771636,793,0,0.0,1,0,0,0
1782,15642002,554,6,117707.18,2,0,0,1
1783,15693381,533,1,135289.33,2,0,1,0
1784,15607691,658,8,174060.46,1,1,1,0
1785,15589380,713,3,114446.84,2,1,1,0
1786,15603846,711,2,0.0,2,1,0,1
1787,15753549,669,1,157848.53,1,0,0,1
1788,15725355,439,8,0.0,1,0,1,0
1789,15773017,763,6,0.0,2,1,1,0
1790,15625641,697,3,108071.36,2,1,1,0
1791,15776467,702,8,14262.8,2,1,0,0
1792,15746451,686,7,102749.72,1,0,1,0
1793,15777922,629,1,161757.87,2,1,1,0
1794,15606841,823,1,0.0,2,1,0,0
1795,15757648,683,5,95698.79,1,0,1,0
1796,15677173,555,9,124969.13,1,1,0,0
1797,15764170,647,4,93960.35,1,1,0,1
1798,15610446,714,4,88308.87,3,0,0,1
1799,15612776,850,10,0.0,2,1,1,0
1800,15794122,713,3,0.0,2,1,1,0
1801,15774931,452,7,112935.87,1,1,1,0
1802,15779247,683,8,98567.1,1,1,0,0
1803,15707078,577,1,180530.51,1,0,0,0
1804,15605263,552,5,140931.57,1,0,1,0
1805,15607381,769,7,148913.72,2,1,0,0
1806,15683471,691,7,0.0,2,0,0,0
1807,15605037,818,2,0.0,1,0,1,1
1808,15576085,739,5,0.0,2,0,0,0
1809,15770435,639,6,115335.32,2,1,1,0
1810,15592994,651,0,0.0,2,1,1,0
1811,15624068,779,0,0.0,2,0,1,0
1812,15595221,850,7,134678.13,1,1,0,0
1813,15637131,829,9,0.0,2,1,0,0
1814,15613471,579,2,90547.48,2,1,1,0
1815,15583499,510,9,103324.78,1,1,1,0
1816,15752816,531,3,114590.58,1,0,0,0
1817,15804075,628,3,91286.51,1,1,0,0
1818,15800517,633,5,163340.12,2,1,1,0
1819,15712319,714,8,150900.29,2,0,1,0
1820,15797389,604,9,124577.33,1,1,1,0
1821,15621432,630,1,0.0,2,0,0,0
1822,15779390,850,4,91292.7,1,1,1,0
1823,15711219,788,8,93716.72,1,1,1,1
1824,15770498,798,4,111723.08,1,1,1,0
1825,15678727,770,4,110765.68,1,1,0,1
1826,15573893,569,9,173459.45,2,1,1,0
1827,15740104,425,7,169649.73,2,0,1,1
1828,15792649,547,9,0.0,2,0,0,0
1829,15605275,725,8,116917.07,1,0,0,1
1830,15572467,506,5,0.0,2,1,1,0
1831,15738219,632,7,0.0,2,1,1,0
1832,15600710,620,0,0.0,1,1,0,0
1833,15804394,663,8,130627.66,1,1,0,1
1834,15694188,700,5,56580.95,2,0,1,0
1835,15583718,696,6,142316.14,1,1,1,0
1836,15802478,767,6,0.0,2,1,1,0
1837,15619343,561,7,152759.0,2,1,0,1
1838,15758813,350,0,109733.2,2,0,0,1
1839,15761374,706,9,117444.51,1,1,1,0
1840,15569209,464,5,76001.57,1,1,1,0
1841,15788539,501,3,107747.57,1,1,0,0
1842,15747222,745,8,0.0,2,1,1,0
1843,15769346,587,1,134997.49,2,1,0,0
1844,15699634,667,2,0.0,2,1,1,0
1845,15589076,737,9,0.0,1,0,1,1
1846,15812338,485,7,0.0,1,1,0,0
1847,15758845,590,0,64345.21,1,0,1,1
1848,15685844,518,8,141665.63,1,0,1,0
1849,15583090,581,8,0.0,2,1,0,0
1850,15587581,785,5,136624.6,2,1,1,0
1851,15633640,799,4,161209.66,1,1,1,0
1852,15573741,698,10,95010.92,1,1,1,0
1853,15633574,730,4,167545.32,1,1,0,0
1854,15711455,740,4,109044.6,1,0,0,1
1855,15570601,785,9,122031.55,1,1,1,1
1856,15690925,527,2,27755.97,1,1,0,1
1857,15709338,544,1,118560.55,1,1,1,0
1858,15780746,705,4,0.0,2,1,1,0
1859,15681956,684,9,0.0,2,1,1,0
1860,15778190,639,8,97840.72,1,1,1,0
1861,15786852,565,2,158651.29,2,1,1,0
1862,15726494,481,9,175303.06,1,1,0,1
1863,15641183,731,8,96950.21,1,1,0,0
1864,15805312,607,7,123859.6,1,0,1,0
1865,15636572,760,7,0.0,2,1,1,0
1866,15632575,559,9,0.0,1,1,1,0
1867,15740164,715,3,85227.84,1,1,1,0
1868,15574947,656,8,97786.08,2,0,1,0
1869,15597909,652,7,128135.99,1,1,0,0
1870,15782574,624,6,0.0,2,0,0,0
1871,15734999,634,2,85996.19,1,1,0,0
1872,15706593,850,10,0.0,2,1,1,0
1873,15766686,659,1,104502.11,1,1,0,0
1874,15590268,529,5,95772.97,1,1,1,0
1875,15763055,572,5,98108.79,1,0,1,0
1876,15664754,640,9,131607.28,4,0,1,1
1877,15643630,770,9,63127.41,2,1,0,1
1878,15641043,648,7,0.0,2,1,1,0
1879,15768095,579,9,0.0,1,0,1,0
1880,15811314,589,9,140355.56,2,1,0,0
1881,15669922,530,2,0.0,2,1,1,0
1882,15707114,831,2,0.0,2,0,1,0
1883,15670602,790,7,107418.27,1,0,1,0
1884,15713479,656,6,0.0,2,1,0,0
1885,15663830,563,6,0.0,2,1,1,0
1886,15566958,667,7,167557.12,1,1,1,0
1887,15680918,613,8,117300.02,1,1,0,0
1888,15663921,429,7,0.0,2,1,1,0
1889,15716324,665,9,143672.9,1,1,1,0
1890,15796969,731,4,0.0,2,1,1,0
1891,15574783,584,1,0.0,2,1,1,0
1892,15773487,634,8,76798.92,1,0,0,0
1893,15802486,488,3,0.0,2,1,1,0
1894,15783398,535,7,115309.75,1,1,0,0
1895,15649418,776,7,178171.04,2,1,1,0
1896,15604588,850,3,0.0,2,0,1,0
1897,15735428,673,0,0.0,2,0,0,0
1898,15629078,850,5,127258.79,1,1,1,1
1899,15806880,627,6,0.0,1,1,1,0
1900,15754999,570,8,0.0,1,1,1,0
1901,15781034,796,5,0.0,2,0,1,0
1902,15622017,773,10,0.0,1,1,1,0
1903,15705885,752,2,0.0,2,1,1,0
1904,15677382,625,1,107569.96,1,1,1,0
1905,15566843,535,9,134874.4,1,1,1,0
1906,15608387,786,4,0.0,2,1,0,0
1907,15810786,620,3,0.0,2,1,1,0
1908,15626983,605,6,0.0,2,1,1,0
1909,15773605,670,3,0.0,2,1,0,0
1910,15811261,617,0,70105.87,1,1,1,0
1911,15590606,595,9,0.0,2,1,0,0
1912,15576644,687,4,78939.15,1,1,0,1
1913,15750264,757,6,105128.85,2,1,1,0
1914,15741554,746,2,113836.27,1,1,1,0
1915,15769051,503,7,0.0,1,0,1,0
1916,15812198,543,1,100900.5,1,0,0,1
1917,15699772,428,3,129248.11,2,1,0,1
1918,15744105,768,3,109118.05,2,0,1,0
1919,15739858,618,7,0.0,1,1,1,1
1920,15723720,591,7,0.0,2,0,1,0
1921,15638355,658,5,126397.66,1,0,0,1
1922,15805637,625,9,108546.16,3,1,0,1
1923,15629575,717,2,148061.89,1,1,0,1
1924,15586243,667,8,122277.87,1,1,1,0
1925,15757931,804,3,0.0,2,1,0,0
1926,15716023,693,1,0.0,2,0,1,0
1927,15647782,729,8,152899.24,2,1,0,0
1928,15716609,484,3,134388.11,1,0,0,1
1929,15623791,632,3,109740.62,1,1,0,0
1930,15627262,536,6,92366.72,2,1,0,0
1931,15652693,573,4,129109.02,1,0,0,1
1932,15586993,655,5,0.0,2,1,1,0
1933,15815560,666,7,105102.5,1,1,1,0
1934,15584930,726,5,111375.32,2,1,0,0
1935,15799031,523,3,0.0,2,1,0,0
1936,15810457,728,9,150412.14,2,1,0,0
1937,15697879,701,3,156660.72,2,1,0,0
1938,15594902,518,3,90957.81,1,0,1,0
1939,15799710,739,7,104960.46,1,0,1,0
1940,15659651,531,7,117052.82,1,1,0,1
1941,15645956,452,3,88915.85,1,1,0,0
1942,15651713,684,6,148071.39,1,1,0,0
1943,15737265,728,6,152182.83,1,0,0,0
1944,15687310,783,9,0.0,2,1,0,0
1945,15607347,734,5,130056.23,1,0,0,1
1946,15698321,648,3,95039.73,2,1,1,0
1947,15657812,688,1,0.0,2,1,1,0
1948,15569187,680,9,0.0,2,0,0,0
1949,15681562,516,2,112773.73,2,1,1,0
1950,15615456,680,10,123806.28,1,1,0,1
1951,15589793,604,8,144453.75,1,1,0,1
1952,15781884,624,9,94667.29,2,0,1,0
1953,15675190,623,10,0.0,2,0,1,0
1954,15600734,624,5,174397.21,2,1,1,0
1955,15779176,565,3,108888.24,3,0,1,1
1956,15605286,565,4,118803.35,2,1,1,1
1957,15674922,710,6,171137.62,1,1,1,1
1958,15737506,645,6,0.0,1,0,0,0
1959,15780514,707,8,136678.52,1,1,0,0
1960,15623647,655,1,135515.76,1,1,0,0
1961,15668472,705,5,177799.83,2,0,0,0
1962,15692416,358,8,143542.36,3,1,0,1
1963,15771139,578,8,147487.23,2,1,0,0
1964,15738318,800,5,97764.41,1,1,0,1
1965,15772243,612,9,0.0,1,0,0,1
1966,15638463,681,8,139480.18,1,1,1,0
1967,15598088,559,5,0.0,2,1,1,0
1968,15693468,488,9,140553.46,1,0,0,0
1969,15671930,717,5,0.0,2,1,1,0
1970,15762268,666,10,141162.08,1,1,0,0
1971,15780954,582,4,65848.36,2,1,0,0
1972,15700174,733,0,83319.28,1,0,0,0
1973,15635728,693,4,0.0,2,0,0,0
1974,15679283,694,4,129731.64,2,1,0,0
1975,15591386,622,5,0.0,2,1,0,0
1976,15694192,598,6,0.0,2,0,0,0
1977,15585901,717,1,0.0,3,0,0,1
1978,15792329,494,5,107106.33,2,1,0,0
1979,15635597,644,8,0.0,2,1,1,0
1980,15775880,554,9,0.0,2,1,1,0
1981,15630913,476,1,105303.73,1,0,1,0
1982,15756680,667,6,165798.1,1,1,0,0
1983,15587913,748,4,0.0,2,1,0,0
1984,15737605,531,1,126495.57,2,1,1,0
1985,15627876,719,9,116393.59,1,1,0,1
1986,15772601,845,2,81733.74,2,0,0,0
1987,15758606,738,4,0.0,1,0,1,1
1988,15657107,563,8,106171.68,1,1,0,1
1989,15622454,695,0,96020.86,1,1,1,0
1990,15775803,841,1,0.0,2,0,1,0
1991,15570859,626,2,181671.16,2,1,1,0
1992,15748381,613,6,185709.28,2,1,1,0
1993,15787189,824,8,134250.17,3,0,0,1
1994,15666055,705,7,0.0,1,1,0,1
1995,15617648,584,5,95671.75,2,1,1,0
1996,15755678,534,2,0.0,2,0,0,1
1997,15624781,672,1,142151.75,2,1,1,0
1998,15779497,603,5,127823.93,1,1,1,0
1999,15567399,633,3,144164.29,1,1,1,0
2000,15613656,842,1,63492.94,1,1,1,0
2001,15734311,661,3,0.0,2,1,1,0
2002,15657214,601,2,0.0,2,0,1,0
2003,15799350,632,0,106134.46,1,0,1,0
2004,15729970,684,8,127269.75,1,0,1,0
2005,15725835,785,3,124493.03,2,0,1,1
2006,15745543,687,7,0.0,2,1,0,0
2007,15727384,705,10,146547.78,1,0,1,1
2008,15666916,639,6,99610.92,2,1,0,0
2009,15732917,729,5,117837.43,1,1,0,1
2010,15612050,556,8,168522.37,1,1,1,0
2011,15726267,570,9,117337.54,2,0,1,0
2012,15780124,841,9,108131.53,1,0,1,0
2013,15742238,705,4,136496.12,2,1,0,0
2014,15679024,553,3,116324.53,1,1,0,0
2015,15715297,779,2,75470.23,1,1,1,0
2016,15633612,696,4,172646.82,1,1,1,0
2017,15602929,728,4,0.0,1,0,0,0
2018,15696703,691,3,160358.68,2,1,0,0
2019,15756668,706,3,98415.37,1,1,1,0
2020,15565779,627,6,57809.32,1,1,0,0
2021,15795519,716,3,128743.8,1,0,0,0
2022,15761477,501,4,130806.42,2,1,0,0
2023,15731890,601,1,123971.16,1,0,1,0
2024,15633043,545,6,0.0,1,0,0,1
2025,15752953,634,9,0.0,2,0,0,0
2026,15603088,451,9,0.0,2,0,1,0
2027,15606613,655,7,0.0,1,1,0,1
2028,15635939,458,9,0.0,2,1,0,0
2029,15666043,520,4,156297.58,2,1,1,0
2030,15746190,624,2,0.0,2,0,1,0
2031,15591357,765,3,123372.3,1,1,1,0
2032,15658716,667,5,92171.35,3,1,0,1
2033,15679909,665,8,0.0,2,1,0,0
2034,15634262,709,4,148375.19,2,1,1,0
2035,15799825,583,8,0.0,2,1,1,0
2036,15756875,782,6,147422.44,1,0,1,0
2037,15678146,668,7,173962.32,1,0,0,1
2038,15710743,621,0,0.0,1,1,1,1
2039,15595831,579,6,145215.43,1,1,1,0
2040,15626684,547,5,167539.97,1,0,1,0
2041,15709846,840,1,94968.97,1,1,0,0
2042,15635459,667,3,106116.5,2,1,0,0
2043,15642544,723,5,0.0,2,0,1,0
2044,15566494,487,2,0.0,2,1,0,0
2045,15655238,668,9,0.0,2,0,0,0
2046,15733429,520,8,120018.86,2,1,1,0
2047,15814536,549,2,112541.54,2,0,0,0
2048,15771702,567,5,166118.45,2,1,0,0
2049,15723008,720,1,102882.4,2,1,1,1
2050,15797160,492,8,0.0,1,1,1,1
2051,15792222,712,1,106881.5,2,0,0,0
2052,15644765,689,4,120727.97,1,0,1,0
2053,15610686,850,8,169832.57,1,0,0,1
2054,15730868,747,5,0.0,2,1,1,0
2055,15705991,469,9,113599.42,1,0,0,0
2056,15577078,539,6,0.0,1,1,1,1
2057,15679550,743,9,0.0,2,1,0,0
2058,15787655,707,3,0.0,2,1,0,0
2059,15668081,581,4,0.0,2,1,1,0
2060,15747980,737,6,146282.79,2,1,0,0
2061,15710295,445,6,119413.62,2,1,0,0
2062,15724443,703,3,122084.63,1,0,1,0
2063,15571305,588,1,103060.63,1,1,0,1
2064,15569503,765,6,0.0,2,1,1,0
2065,15581840,626,8,0.0,2,1,0,0
2066,15772262,545,9,110483.86,1,1,1,0
2067,15767794,744,9,120718.28,1,1,1,0
2068,15629338,658,2,36566.96,1,1,0,1
2069,15790379,629,8,108601.0,1,1,1,0
2070,15750684,719,4,0.0,1,1,0,1
2071,15697214,686,5,0.0,2,1,1,0
2072,15711015,743,4,0.0,2,1,1,0
2073,15573309,626,2,0.0,2,1,1,0
2074,15805303,661,1,141136.62,1,1,0,1
2075,15741385,710,9,108231.37,1,1,1,0
2076,15780254,654,6,0.0,1,0,0,1
2077,15744843,569,6,144855.34,1,0,0,0
2078,15815626,640,2,68432.45,2,1,1,1
2079,15784736,562,6,136855.24,1,1,0,0
2080,15813412,721,3,44020.89,1,1,0,1
2081,15809143,456,9,133060.63,1,1,1,0
2082,15617617,811,7,0.0,2,1,1,0
2083,15779738,534,1,0.0,1,1,1,0
2084,15668669,423,5,97665.61,1,1,0,1
2085,15687477,594,5,185013.02,1,1,0,0
2086,15578908,725,0,0.0,2,1,1,0
2087,15687658,716,7,65971.61,2,1,0,1
2088,15615020,595,9,150463.11,2,0,1,0
2089,15608886,679,1,0.0,2,0,0,0
2090,15602551,667,9,0.0,2,1,0,0
2091,15672945,661,5,136425.18,1,1,0,0
2092,15757408,655,3,250898.09,3,0,1,1
2093,15806132,555,4,146798.81,1,1,1,0
2094,15813022,531,1,0.0,2,0,0,0
2095,15673578,611,7,128486.91,2,1,0,0
2096,15757916,600,9,0.0,2,1,1,0
2097,15689168,531,1,143407.29,2,0,1,0
2098,15769216,601,2,0.0,1,1,0,1
2099,15593295,548,6,76165.65,1,1,1,0
2100,15804814,759,4,0.0,2,1,0,0
2101,15778934,678,8,0.0,2,0,1,0
2102,15802351,755,6,90560.3,2,1,1,0
2103,15630241,594,3,62391.22,1,1,1,0
2104,15719561,768,5,0.0,3,0,0,0
2105,15615096,492,7,0.0,2,1,1,0
2106,15659931,637,1,123378.2,1,1,0,1
2107,15714586,646,3,99836.47,1,0,1,0
2108,15634949,593,5,161434.36,2,1,1,0
2109,15589224,596,5,0.0,2,0,1,0
2110,15795990,722,10,138311.76,1,1,1,1
2111,15603216,642,7,0.0,2,1,0,0
2112,15631201,472,4,0.0,2,1,0,0
2113,15686255,738,6,101744.84,1,0,0,0
2114,15746594,732,8,0.0,1,1,0,0
2115,15718893,404,4,125456.07,1,1,0,1
2116,15671609,701,7,0.0,2,1,0,0
2117,15652540,683,2,0.0,2,0,1,0
2118,15774857,460,7,0.0,2,1,0,1
2119,15791836,690,5,0.0,2,1,0,0
2120,15651554,618,4,118449.21,1,1,1,1
2121,15583576,671,2,0.0,1,0,1,0
2122,15732740,765,9,178095.55,1,0,0,0
2123,15723320,651,2,109175.14,2,1,0,0
2124,15603851,704,7,127785.17,4,0,0,1
2125,15777923,544,6,0.0,2,0,1,0
2126,15735719,790,9,0.0,2,1,1,0
2127,15703482,710,9,134260.36,2,1,0,0
2128,15605835,743,8,69143.91,2,0,1,0
2129,15664881,702,4,100054.77,1,1,0,0
2130,15757568,704,6,0.0,1,1,1,0
2131,15792660,614,2,116248.88,1,1,0,0
2132,15599722,609,6,86053.52,2,1,1,1
2133,15726354,688,6,123157.95,1,1,0,0
2134,15610355,713,1,63438.91,1,1,0,0
2135,15704284,736,9,95295.39,1,1,0,1
2136,15621893,727,4,133550.67,1,1,1,0
2137,15588219,850,1,106871.81,2,1,0,0
2138,15688619,718,3,105266.32,2,1,1,0
2139,15765518,643,2,105229.53,1,1,0,1
2140,15616931,653,8,102768.42,1,1,0,0
2141,15758372,674,7,0.0,2,1,1,1
2142,15782591,690,6,112689.95,1,1,0,0
2143,15612109,819,9,122334.26,2,1,1,0
2144,15613712,634,1,0.0,2,1,0,0
2145,15639322,633,4,137847.41,2,1,0,0
2146,15594349,850,5,122486.47,1,0,1,0
2147,15574167,665,2,101286.11,1,1,1,0
2148,15811842,630,7,0.0,2,1,1,0
2149,15648794,836,4,101247.06,1,1,0,1
2150,15771211,668,10,86977.96,1,0,1,0
2151,15588614,753,7,0.0,1,1,0,1
2152,15630698,745,9,110123.59,1,0,1,1
2153,15694200,693,8,178111.82,1,0,0,1
2154,15721426,606,10,126306.64,3,0,0,1
2155,15725997,660,6,100768.77,1,1,0,0
2156,15762138,608,5,0.0,2,1,0,0
2157,15750649,744,3,0.0,2,1,1,0
2158,15685706,731,7,118991.79,1,1,1,0
2159,15641835,683,3,140997.26,1,0,1,0
2160,15586821,727,5,0.0,2,0,1,0
2161,15569678,561,6,166824.59,1,1,0,0
2162,15793842,700,2,76322.69,1,1,0,0
2163,15667554,605,6,0.0,2,1,1,0
2164,15794479,767,8,149083.7,1,1,1,0
2165,15585041,511,7,0.0,2,0,1,0
2166,15780650,667,9,0.0,1,1,1,0
2167,15780846,787,1,126588.81,2,0,1,0
2168,15805260,705,2,143249.67,1,1,0,1
2169,15621629,773,8,81844.91,2,1,1,0
2170,15662151,554,4,0.0,1,0,1,0
2171,15747174,526,9,190298.89,2,1,1,0
2172,15651585,661,2,117212.18,1,1,1,0
2173,15649738,698,0,0.0,2,1,1,0
2174,15633108,646,4,139848.17,1,1,0,0
2175,15769254,757,9,101861.36,2,0,0,0
2176,15704746,699,2,167455.66,2,1,1,0
2177,15637644,667,4,0.0,2,0,1,0
2178,15609562,774,1,116360.07,1,1,0,0
2179,15787459,745,3,88466.82,1,0,0,0
2180,15762902,649,7,0.0,2,0,1,0
2181,15738605,634,5,123642.36,1,1,1,1
2182,15724889,665,9,0.0,1,0,1,0
2183,15730735,713,9,72286.84,2,1,1,0
2184,15689147,652,1,0.0,2,1,0,0
2185,15730397,739,1,109681.61,1,1,1,0
2186,15762169,556,9,145018.64,2,1,0,1
2187,15589320,699,8,0.0,1,1,1,0
2188,15799211,708,8,187487.63,1,1,1,0
2189,15798310,480,2,165692.91,1,1,1,0
2190,15609998,700,5,137648.41,1,1,0,1
2191,15583548,525,6,118560.0,1,1,0,1
2192,15761763,845,8,164385.53,1,1,0,0
2193,15764409,613,9,108286.5,1,1,1,0
2194,15710161,850,2,0.0,2,1,1,0
2195,15735246,798,9,0.0,2,0,0,1
2196,15791700,773,2,118079.47,4,1,1,1
2197,15670753,614,2,127283.78,1,1,1,0
2198,15573876,473,8,0.0,2,1,0,0
2199,15770174,762,6,141389.06,1,1,0,0
2200,15641114,701,8,130091.5,1,1,1,0
2201,15682435,600,4,143744.77,2,1,0,0
2202,15751788,850,9,97408.03,1,1,1,0
2203,15672598,613,9,111927.45,1,1,1,0
2204,15762803,509,3,0.0,2,1,0,0
2205,15812982,509,2,0.0,1,0,0,0
2206,15597901,609,1,0.0,1,1,1,0
2207,15731507,456,1,188285.68,1,0,0,0
2208,15809826,728,2,109705.52,1,1,0,1
2209,15764237,663,9,0.0,2,0,0,0
2210,15769917,673,1,127122.79,3,0,1,0
2211,15641850,717,0,98241.04,1,1,0,0
2212,15770974,741,8,170840.08,2,0,0,0
2213,15803749,498,4,87541.06,2,1,1,1
2214,15684999,850,4,62610.96,2,0,1,0
2215,15770225,493,9,0.0,2,1,1,0
2216,15627484,686,5,113328.93,1,1,0,0
2217,15610337,666,2,104832.49,1,1,0,0
2218,15752488,733,9,102289.85,1,1,1,0
2219,15610056,631,6,125227.82,2,0,1,0
2220,15806049,714,5,140510.89,1,1,0,0
2221,15736069,767,6,132253.22,1,1,0,1
2222,15763662,711,2,39043.29,2,1,1,0
2223,15615575,722,8,0.0,2,1,1,0
2224,15691723,631,9,99685.06,1,1,0,0
2225,15774098,701,3,125385.49,2,0,1,0
2226,15750808,790,2,131365.37,2,1,1,0
2227,15744368,633,6,98308.51,1,1,1,0
2228,15610594,644,8,0.0,2,1,0,0
2229,15756125,757,5,140856.16,2,1,0,0
2230,15623277,696,8,0.0,2,1,1,0
2231,15795954,746,2,172274.01,1,1,0,0
2232,15671969,649,8,0.0,2,1,0,0
2233,15791268,565,0,122447.76,1,0,0,0
2234,15713655,720,10,0.0,2,1,1,1
2235,15633930,648,6,157559.59,2,1,0,1
2236,15712849,632,3,126550.7,1,0,0,1
2237,15639077,622,2,158584.82,3,1,0,1
2238,15808784,835,2,163569.61,2,1,1,0
2239,15648577,493,3,0.0,1,1,1,1
2240,15670345,785,6,127211.45,1,0,0,0
2241,15633112,681,3,118199.97,2,1,0,1
2242,15714397,621,2,101014.08,2,1,1,0
2243,15780038,756,6,119208.85,1,1,0,1
2244,15756305,515,6,0.0,2,1,1,0
2245,15578799,625,10,53772.73,1,1,1,1
2246,15800326,717,6,0.0,2,1,0,0
2247,15785485,595,2,138878.81,1,0,1,0
2248,15783958,539,1,130922.81,2,0,0,0
2249,15727546,762,9,0.0,2,1,1,0
2250,15739576,706,8,0.0,2,1,1,0
2251,15631333,677,8,130866.19,1,1,0,0
2252,15604782,733,7,187257.94,1,0,1,0
2253,15589643,684,7,0.0,1,1,1,0
2254,15585533,679,6,147733.64,1,0,1,0
2255,15681506,478,1,0.0,2,1,1,0
2256,15630551,696,2,163139.27,1,1,1,0
2257,15698349,686,4,0.0,2,1,1,0
2258,15776631,466,5,119540.15,1,0,1,0
2259,15762216,686,4,129553.76,2,1,0,0
2260,15623927,576,9,0.0,2,1,1,0
2261,15681402,763,1,66101.89,1,1,1,0
2262,15586264,572,2,140431.98,1,1,0,1
2263,15594685,757,2,0.0,2,0,0,0
2264,15812945,582,0,0.0,1,1,1,0
2265,15734628,623,5,0.0,2,1,0,0
2266,15629323,617,4,116471.43,2,1,0,1
2267,15666823,425,4,0.0,2,1,0,0
2268,15777553,659,9,123785.24,1,1,0,1
2269,15613097,605,4,0.0,2,0,1,0
2270,15622217,538,8,88758.95,2,0,0,1
2271,15703588,665,5,153611.83,2,1,0,0
2272,15570835,491,4,112044.72,1,1,1,1
2273,15679299,726,7,123826.07,1,0,1,0
2274,15808044,580,9,106804.26,3,1,0,1
2275,15579208,550,6,0.0,2,1,1,0
2276,15684951,542,2,68892.77,2,1,0,1
2277,15667620,732,6,0.0,2,1,0,0
2278,15582960,473,5,125827.43,1,0,1,0
2279,15590730,745,9,0.0,2,1,0,0
2280,15763747,732,7,0.0,2,1,1,0
2281,15778320,848,5,148495.64,1,0,0,0
2282,15642787,572,1,133043.66,1,0,0,0
2283,15624633,702,9,74989.58,1,1,1,0
2284,15766765,664,7,60263.23,1,1,0,0
2285,15783615,630,3,129370.91,4,1,1,1
2286,15640161,618,5,157955.83,2,0,0,0
2287,15619889,556,4,0.0,1,1,0,0
2288,15579166,619,7,70729.17,1,1,1,0
2289,15789097,644,8,0.0,2,0,1,1
2290,15674880,658,2,0.0,2,1,0,0
2291,15778157,598,8,90721.52,2,1,0,0
2292,15779064,677,2,0.0,2,1,1,0
2293,15801265,689,0,57784.22,1,1,0,1
2294,15589204,591,9,131765.72,1,1,0,0
2295,15664543,699,7,0.0,1,0,1,1
2296,15582714,749,9,110022.74,1,0,1,1
2297,15797595,709,9,131569.63,1,1,1,0
2298,15614034,607,2,164523.5,2,1,1,0
2299,15763171,650,2,114330.95,1,1,1,0
2300,15647266,651,10,135923.16,1,1,0,0
2301,15757577,676,8,0.0,2,1,1,0
2302,15736656,723,4,0.0,2,0,1,0
2303,15635078,714,0,124693.48,1,0,1,0
2304,15680141,759,7,147936.42,1,1,1,0
2305,15576945,582,0,0.0,1,1,0,0
2306,15602034,697,2,126558.92,1,1,0,0
2307,15732020,610,6,106938.11,2,0,1,0
2308,15611029,488,4,140002.35,1,1,0,0
2309,15621210,599,9,123444.72,1,1,1,1
2310,15569222,781,6,147107.91,1,1,1,0
2311,15664639,645,9,128514.84,1,0,0,0
2312,15724223,545,5,0.0,1,0,0,1
2313,15644621,597,9,106756.01,2,1,0,0
2314,15756056,561,3,0.0,2,1,0,0
2315,15700353,662,6,0.0,2,1,0,0
2316,15624388,649,5,155393.32,1,1,1,1
2317,15627212,630,2,110414.48,1,1,1,0
2318,15648005,672,2,0.0,2,1,1,0
2319,15681446,636,9,157098.52,1,1,1,0
2320,15775888,593,5,85626.6,1,1,1,0
2321,15749019,545,6,93796.42,2,1,1,0
2322,15709928,567,1,0.0,2,1,0,0
2323,15784676,583,6,125268.03,2,1,0,0
2324,15748116,681,2,148143.84,1,1,1,0
2325,15612193,762,10,115545.33,2,1,0,0
2326,15762984,648,7,0.0,2,0,0,0
2327,15613713,644,5,44928.88,1,1,1,0
2328,15664204,706,2,0.0,2,1,1,0
2329,15639415,850,3,162442.35,1,1,0,0
2330,15806332,484,5,0.0,2,1,1,0
2331,15614929,508,0,96213.82,2,1,0,0
2332,15695492,439,6,156569.43,1,1,0,0
2333,15635972,484,8,0.0,2,1,0,0
2334,15616380,803,1,0.0,2,0,0,0
2335,15581440,724,6,110463.25,2,1,1,1
2336,15654390,640,7,154575.76,1,1,0,1
2337,15660688,701,9,0.0,2,0,0,0
2338,15806307,537,3,0.0,2,1,1,0
2339,15647975,651,5,147037.32,1,0,0,0
